array,site,buff_dist,harvest,pipeline,roads,seismic_lines,seismic_lines_3D,trails,transmission_lines,veg_edges,wells,lc_grassland,lc_coniferous,lc_broadleaf,lc_mixed,lc_developed,lc_shrub,osm_industrial,deploy_date,deploy_time,crew,grid_cell,camera_unit,sd,lat,long,gps_label,ecosite,site_description,topography,grade,elevation,dist_trail,camera_direction,trail_rating,dist_lure,site_comments,forest
LU21,LU21_114,3750,0,0,0,0.003021727,0,0.00125403,0,0,6.991429999999999e-4,0.026976818,0.4713445790000002,0.17229529100000007,0.2537848950000001,0,0.01863931,3.4e-5,2022-09-17,14:10:00,LG NB,LU21_114,ACME-2022-22,OSM-22-04,56.55014,-111.73336,LU21_114,NA,"Stand of aspen beside clearing. Mostly aspen, some spruce, lots of horsetail, fairly clear.",Flat,0,474,1,N,2,4,Helicopter access. Walk into aspen on south side of clearing. On game trail near short spruce. Slightly out of cell but it was a good spot.,Broadleaf
LU21,LU21_105,3750,0,0,0,0.00326951,0,0.001041868,0,0,5.386350000000001e-4,0.028845085,0.4829829880000002,0.252134926,0.169636536,0,0.01185333399999999,1.797e-4,2022-09-17,13:06:00,LG NB,LU21_105,ACME-2022-11,OSM-22-43,56.55542,-111.68692999999999,LU21_105,NA,"Camera along game trail junction, in small patch of trees surrounded by an open grassy clearing. Mossy understory with labrador tea. Dominate coniferous forest stand.",Flat,0,448,1,N,2,4,"Helicopter access. Dropped off in boggy, grassy clearing right on the edge of the study site (camera location is slightly outside the edge of the study site, but it was the only heli-accessible area in cell). Walk to tree patch, follow game trail to camera.",Conifer
LU21,LU21_100,3750,0.060042391,0,6.790000000000001e-5,0.002029633,0,0.00188913,0,0,1.81072e-4,0.03399258900000001,0.800727469,0.017643471,0.05865800000000001,0,0.04378879,2.01e-5,2022-09-17,17:10:00,RS AB,LU21_100,ACME-2022-114,OSM-22-73,56.53842,-111.90392000000001,LU21_100,NA,"Stunning trail on the edge of a boggy area. Once you duck into the forest, you'll be greeted with a simply gorgeous path. Can't believe Becca forgot the camera though.",Flat,0,494,1,N,3,5,Helicopter access. Becca forgot the camera case and lock on the last deployment of the day. Big lawls. 028 = landing waypoint.,Conifer
LU21,LU21_74,3750,0.139387165,0,6.790000000000001e-5,0.002596383,0,0.003398732,0,0,1.6743300000000003e-4,0.03169876700000002,0.643414536,0.04369973400000001,0.17676039400000007,0,0.032929324,8.930000000000002e-5,2022-09-17,16:20:00,RS AB,LU21_74,ACME-2022-110,OSM-22-97,56.51803,-111.86436,LU21_74,NA,Aspen stand in the middle of a cutblock.,Flat,0,472,1,E,3,10,Helicopter access. 027 = landing waypoint.,Mixed
LU21,LU21_78,3750,0.106658808,0.00888576799999999,6.790000000000001e-5,0.002977923,0,0.004003161,0.005271189,0,4.739660000000002e-4,0.045473594,0.562672724,0.062128046,0.2509771730000001,0,0.012156879,6.853249999999999e-4,2022-09-17,15:54:00,RS AB,LU21_78,ACME-2022-35,OSM-22-58,56.52056,-111.82865,LU21_78,NA,Along a game trail in a mixed forest stand beside a cutblock. Shrubby understory.,Flat,0,467,1,NE,2,6,Helicopter access. 026 = landing waypoint. Walk to edge of cutblock and follow trail to site.,Mixed
LU21,LU21_153,3750,0,0.012913539,0,0.00229941699999999,0,0.00185024099999999,0.006149679,0,3.2951199999999996e-4,0.049815272,0.4863083950000002,0.131116724,0.231559078,0,0.029204991,0.001535874,2022-09-17,14:43:00,RS AB,LU21_153,ACME-2022-48,OSM-22-113,56.550459999999994,-111.78556999999999,LU21_153,NA,"Mossy, wet, larch. Pretty decent trail.",Flat,0,462,1,W,3,7,Helicopter access. 025 = landing waypoint. REPLACMENT FOR CELL LU21_53.,Conifer
LU21,LU21_06,3750,0,0,0,0.00499512999999999,0,2.8266500000000003e-4,0,0,5.975069999999999e-4,0.01011786,0.451757633,0.2737711670000001,0.17480705700000004,0,0.007789589,1.322e-4,2022-09-17,14:01:00,RS AB,LU21_06,ACME-2022-31,OSM-22-51,56.519659999999995,-111.67987999999998,LU21_06,NA,Game trail in pine stand adjacent to deciduous stand. Mossy understory and just off a cutline.,Flat,0,461,1,N,2,5,Helicopter access. 024 = landing waypoint. Walk down cutline to forest edge and follow game trail to camera.,Mixed
LU21,LU21_116,3750,0,0,0,0.003506075,0,7.10549e-4,0,0,0.00170674399999999,0.03626042499999998,0.3365635369999999,0.407745119,0.15276412200000006,0,0.00126426,2.2870000000000003e-4,2022-09-17,12:51:00,RS AB,LU21_116,ACME-2022-45,OSM-22-40,56.55143999999999,-111.63882999999998,LU21_116,NA,"Mixed deciduous/conifer, mild underbrush.",NA,0,400,1,NE,3,12,Helicopter access. 23 = landing waypoint. About 5 minute walk in from river.,Broadleaf
LU21,LU21_97,3750,0.001621328,0,0,0.002367665,0,0.00185325499999999,0,0,0.00166381599999999,0.030617494,0.273199317,0.4222929900000001,0.19323588200000005,0,0,0,2022-09-17,12:16:00,RS AB,LU21_97,ACME-2022-44,OSM-22-32,56.57623,-111.59376999999999,LU21_97,NA,Down game trail in aspen stand with shrubby understory.,Flat,0,421,1,NE,2,4,"Helicopter access. 022 = landing waypoint. Walk down trail, turn into forest and walk down game trail to site.",Mixed
LU01,LU01_13,3750,8.748669999999998e-4,6.76808e-4,0.002892708,0.007494043,3.4e-5,0.00180550899999999,0.006530635,0.004526031,0.007177202,3.2242999999999996e-4,0.095326511,0.5450512300000002,0.002481424,0.01762224699999999,0.019265968,0.001426812,2022-06-13,NA,BB RS,LU01_13,409,830,54.60634,-110.72349,LU01_13,NA,"Broadleaf forest (predominally aspen), with 3m tall stands. Camera set up along game trail about 50m south of overgrown used cut.",Flat,2,646,1,N,3,3,"Drive north on HWY 41 from La Corey. Turn right onto range road south of Mauguente Lake. Park truck where the road turns 90 degrees south and walk in about 800m along overgrown road cut. Follow ATV trail on south side of road cut to get around the swamp. Close to where the road cut ends, look for game trail on the south side. Walk in about 50 metres. Saw white tail deer with very young fawn. Wolf scat tracks along overgrown road.",Broadleaf
LU01,LU01_30,3750,0.028238173,0.002708753,0.002425349,0.01146884799999999,9.860000000000004e-5,0.00327068499999999,0,0.00441476899999999,0.00364748,0.02326912799999999,0.45860071,0.268190139,0.04062746700000001,0.019381056,0.187668299,0.001403304,2022-06-13,NA,BB RS,LU01_30,108,2099,54.734320000000004,-110.82257999999999,LU01_30,NA,"Aspen forest, camera is about 50m off of an infrequently used road along a game trail. Adjacent to wetland.",Flat,0,637,1,W,2,3,"Access road is infrequently used with minimal maintenance. Only drive down if it is VERY DRY. Sediment is garbage alberta clay that balls on the tires. Use ATV if conditions are wet. Just past large wetland, walk about 50m into the forest along the game trail (need to cross swampy ditch).",Broadleaf
LU01,LU01_85,3750,0.036068761,0.014637218,0.005483995,0.01035374799999999,0.00340540699999999,0.00185513,0,0.010737426,0.017071039,0.03425105800000001,0.3964673010000001,0.303014145,0.00839817899999999,0.04698099599999998,0.18273449200000003,0.008744754,2022-06-13,NA,BB RS,LU01_85,505,3298,54.73971000000001,-110.71049000000001,LU01_85,NA,Coniferous dominated forest stand with mossy understory.,Flat,0,650,1,S,Not recorded,5,Park roadside at pullout for old road (?) or ATV trail. Follow until trail narrows and take left turn into open confierous stand,Coniferous
LU01,LU01_66,3750,0.03014680299999998,0.036025619,0.01216649899999999,0.00966413699999999,0.003412522,0.00184185,0.010530343,0.02372603299999999,0.03627106900000001,0.055640712,0.28430846100000023,0.397901382,0.027951777,0.104442367,0.113199663,0.032593555,2022-06-14,NA,BB RS,LU01_66,547,1850,54.707770000000004,-110.72408,LU01_66,NA,Conifer forest including larch. Camera is on seismic line with prominent game trail,Flat,0,637,2,N,3,2,Park at junction where the main road turns right. Walk up unmaintained road to decommissioned site. May be drivable if dry. Turn left onto road to site. Turn left onto intersecting seismic line. Walk about 200m down seismic line. (warning: boggy in june!)(and buggy). Original point on Becca's Gaia app.,Coniferous
LU01,LU01_76,3750,0.016881267,0.03919696700000001,0.011934891,0.010604824,0.002931785,0.001789869,0.013985601,0.02386279099999999,0.039428817,0.05741059000000001,0.311065349,0.352128436,0.021535694,0.10235264100000002,0.13482739000000005,0.031255264,2022-06-14,NA,BB RS,LU01_76,244,3979,54.70008,-110.70893,LU01_76,NA,Along overgrown seismic line in coniferous dominated forest stand with mossy understory w/ labrador tea. High use game trail along seismic line with intersecting game trail from forest.,Flat,0,636,1,E,3,5,Park roadside and hike into forest along seismic line (cannot see from road but should show up on seismic map layer and appears promptly after breaking into forest. Follow lines to coordinates.,Coniferous
LU01,LU01_73,3750,0.00432472899999999,0.034057925,0.009585337,0.014126843,0.001836189,0.001112139,0.01513353399999999,0.017268671,0.031963736,0.04827338900000001,0.3235855610000002,0.35039133799999994,0.03357392100000001,0.075910014,0.15346397000000006,0.024977618,2022-06-14,NA,BB RS,LU01_73,509,1615,54.675050000000006,-110.70935,LU01_73,NA,Coniferous forest with moss and low lying shrub ground cover. Camera is set up along seismic line with pronounced game trail/,Flat,1,643,3,W,3,4,Park where oil and gas road gets crappy. Walk along road and turn left onto seismic line.,Coniferous
LU01,LU01_75,3750,7.40423e-4,0.03421564100000001,0.009012358,0.01235093099999999,0.002230999,9.081720000000002e-4,0.01653372899999999,0.01753662,0.033320938,0.060483197,0.335288396,0.32409902399999996,0.025922827,0.07768678000000004,0.14879205000000006,0.025409572,2022-06-14,NA,BB RS,LU01_75,257,883,54.68616,-110.69172999999999,LU01_75,NA,Coniferous forest stand with mossy understory and labrador tea. Intersection of 2 game trails,Flat,0,648,1,NE,3,5,Hike down seismic line off road about 200m into cell. Turn off seismic line E bound into forest after small boggy patch. Rubber boots!!,Coniferous
LU01,LU01_47,3750,0.001864268,0.04382492900000001,0.021515476,0.002640385,0.008559025,0.002476841,0.008985466,0.03864219000000001,0.07070177400000002,0.104843263,0.2766890910000001,0.225566122,0.05173385800000003,0.171690748,0.09448854599999998,0.05566057599999999,2022-06-15,NA,BB RS,LU01_47,163,1650,54.617839999999994,-110.48721000000002,LU01_47,NA,Coniferous forest stand adjacent to aspen dominated very old seismic line.,Flat,0,615,1,N,2,4,Walk into forest from roadside via best access point,Coniferous
LU01,LU01_74,3750,0.053969234,0.010084759,0.003394308,0.00754836999999999,0.004485917,0.00277231,0,0.002708415,0.00864746399999999,0.06684528000000002,0.3608327690000001,0.16364538500000006,0.06246587699999999,0.021058643,0.17863530800000005,0.003581163,2022-06-15,NA,BB RS,LU01_74,629,3995,54.66743,-110.26517,LU01_74,NA,Mixed aspen conifer forest stand w mossy understory. Stand beside large wetland with productive beavers and lots of black spruce,Slope,5,604,1,W,2,5,"Follow seismic line off road for about 80m to wetland, turn into forest on game trail on E side of seismic line. There is some sort of weird tree hung up in other tree situation. Camera Locked. Locked OS AI. Road well maintained but may be down trees, very windy. Wolf scat beside cam site",Coniferous
LU01,LU01_44,3750,0,0.03956752,0.022594756,0.002976899,0.006504031,0.001870424,0.00817865699999999,0.040844666,0.07417248400000004,0.10505004000000004,0.12707960299999996,0.379885848,0.06027779399999999,0.17504294600000006,0.062165263,0.06724088599999999,2022-06-15,NA,BB RS,LU01_44,647,2394,54.59921000000001,-110.47691,LU01_44,NA,"Mixed forest, camera along game trail between to oil pad access roads. About 100m from each",Slope,3,613,0.5,NE,3,3,Park on shoulder of industry road. Hike into forest about 100m. Deer scat on trail,Mixed
LU01,LU01_41,3750,0.029178004,0.008204217,0.006082376,0.00591755099999999,3.80569e-4,0.001488556,0,0.00814268799999999,0.007135459,0.032501254,0.15110540700000005,0.3260002770000001,0.13102818800000005,0.036898021,0.03359161400000001,0.002056349,2022-06-15,NA,BB RS,LU01_41,149,OSM 12,54.594100000000005,-110.29359000000001,LU01_41,NA,"Mixed forest, camera set up at two intersecting trails. Adjacent to boggy area",Flat,0,577,1,N,3,3,Park at gate to private property. Follow game trail on north side of road. About a 50m walk. *LOCK OSM A2*,Mixed
LU01,LU01_64,3750,0.071127366,0.01662650899999999,0.004793424,0.012666309,0.006448906,0.001199338,0,0.00876883599999999,0.02061974199999999,0.06696690500000002,0.5458210900000002,0.087308733,0.036815491,4.214740000000001e-4,0.24724401100000007,0.023274811,2022-06-16,NA,BB RS,LU01_64,587,OSM 01,54.69595000000001,-110.31862000000001,LU01_64,NA,Mixed forest. Camera is on game trail that intersects cut in trees for buried pipeline,Flat,0,617,1,E,3,4.5,Deer and fresh bear scat along trail. Follow pipeline cut in from industry road,Mixed
LU01,LU01_86,3750,0.006561224,0.01406913399999999,0.00521911799999999,0.013488267,0.00147514,6.24961e-4,0,0.01009814299999999,0.021992028,0.03283792700000002,0.605897372,0.17320032400000004,0.007988277,0.00978044699999999,0.11495089599999996,0.032244601,2022-06-16,NA,BB RS,LU01_86,285,1597,54.73745,-110.34254,LU01_86,NA,Mixed forest. Camera is set up on small seismic line that intersects a larger line,Ridge,0,648,1,NW,3,4,"Park on industry road, walk over pipeline on wildlife crossing where road bends. Walk down seismic line to where the small line intersects. Turn left. Camera is at the top of the small hill. Boggy",Coniferous
LU01,LU01_79,3750,0.051887481,0.018503587,0.005901358,0.01230748399999999,0.003835056,0.001046323,0,0.010275129,0.020086285,0.04848435299999999,0.5449515530000002,0.10762890200000004,0.034069175,0,0.2168904020000001,0.03273557699999999,2022-06-16,NA,BB RS,LU01_79,355,OSM 02,54.703970000000005,-110.33426000000001,LU01_79,NA,Black spruce forest stand with mossy understory adjacent to bog and seismic line. Lots of downfall but pronounced game trail,Flat,0,616,1,NE,3,3,Park roadside and walk down seismic line that begins about 500m down road from junction. Walk about 250m down line (you will have to dip into the forest to avoid deep bog) and continute to point and follow a mossy yet prominent game trail,Coniferous
LU01,LU01_63,3750,0.02577270899999999,0.020964665,0.004760588,0.01108519299999999,0.002026087,0.001596912,0.002153574,0.00771107699999999,0.015715972,0.03379992000000001,0.5883810939999998,0.14129514400000007,0.01969089899999999,0,0.134331354,0.010721844,2022-06-16,NA,BB RS,LU01_63,215,OSM  10,54.69512000000001,-110.38139,LU01_63,NA,Coniferous forest stand with mossy understory beside a river bed. Lots of deadfall but distinct game trail that avoids it,Flat,0,618,2,NE,2,4,Follow seismic line from roadside to E side of river/bridge. Follow game trail into site,Coniferous
LU01,LU01_72,3750,0.010281023,0.01538733799999999,0.004338176,0.01116337899999999,0.001954642,0.00184748699999999,0.002368912,0.005897792,0.013268363,0.037129706,0.6630909479999998,0.17402791,0.015366665,0.008078236,0.095703169,0.00545239,2022-06-16,NA,BB RS,LU01_72,346,1554,54.65901,-110.41977,LU01_72,NA,Open conifer forest. Moss and low lying shrub ground cover. Camera is on slight slope with many intesecting game trails,Slope,3,606,0.25,N,2,4.5,"Walk in seismic line until reaching junction with multiple old roads. Turn left down secondary seismic line. Follow game trail to your right after 50m. Canid scat on trail (wolf/coyote/fox). Old roads in the center of ""star"" on the map.",Coniferous
LU01,LU01_67,3750,0.012936662,0.037243182,0.00853203299999999,0.009436571,0.001884429,0.001075284,0.014743806,0.01743212,0.03175510900000001,0.079891842,0.3725860820000001,0.3686142650000001,0.05138511700000001,0.057532784,0.04968565200000001,0.03800483600000001,2022-06-16,NA,BB RS,LU01_67,140,2476,54.75274,-110.55328,LU01_67,NA,Mixed forest adjacent to a bog. Multiple intersecting game trails,Flat,1,683,1,NE,2,3,"Park at end of industry road. Walk on perimeter of well pad to buried pipeline. Walk in 200m, turn left onto game trail before cutline angles sharply down. Boggy!",Mixed
LU01,LU01_77,3750,0.02971179899999999,0.01272177699999999,0.00656063699999999,0.007672752,7.659030000000001e-4,0.00150672699999999,0.001886121,0.01447417,0.03415545500000001,0.03488711400000001,0.4343174780000002,0.2308972900000001,0.035851884,0.05392484,0.12232497300000005,0.02213471699999999,2022-06-16,NA,BB RS,LU01_77,553,1074,54.700920000000004,-110.53466000000002,LU01_77,NA,Aspen stand with shrubby understory,Flat,0,632,2,W,2,3,Park on road when close to point and follow a game trail into the forest,Broadleaf
LU01,LU01_32,3750,0.014675988,0.027351001,0.006278072,0.01036865799999999,0.001213164,0.001298475,0.006476748,0.013565324,0.02742554,0.06759397400000003,0.4054258440000001,0.3711544790000001,0.037609472,0.041408866,0.064169614,0.02117419899999999,2022-06-16,NA,BB RS,LU01_32,541,OSM 11,54.74266,-110.54806,LU01_32,NA,Coniferous forest stand with mossy understory and labrador tea. Intersection of 2 game trails that lead to seismic line/pipeline (buried) that are boggy,Flat,0,645,1,NE,3,5,Turn off main road to gravel road. Follow buried pipeline until you reach game trail going towards GPS location. Just before bog,Coniferous
LU01,LU01_36,3750,0.025195168,0.010587073,0.006545332,0.010177393,0.001357519,0.001278177,0.00293240999999999,0.01528993,0.025133594,0.040549531,0.4735734920000001,0.2924486130000002,0.02966770099999999,0.042350233,0.096781167,0.025556422,2022-06-16,NA,BB RS,LU01_36,337,789,54.72431000000001,-110.53842999999999,LU01_36,NA,Coniferous forest with moss and labrador tea understory. Camera is about 50m off of seismic line on network of game trails.,Flat,1,642,1,NW,2,3,Park on industry road and walk about 400m up seismic line. Turn right onto faint game trail,Coniferous
LU01,LU01_84,3750,0.031386681,0.010836775,0.005753833,0.01171425699999999,0.001573198,0.001263184,0.00421521199999999,0.013569386,0.019331776,0.043747526,0.4798437150000001,0.2918535720000001,0.02966978499999999,0.041089539,0.096515769,0.01823317499999999,2022-06-16,NA,BB RS,LU01_84,534,2396,54.72892000000001,-110.50404,LU01_84,NA,Coniferous forest with moss understory. On game trail about 5m off of grown over seismic line,Slope,1,651,2,E,2,4.5,Walk up seismic line and turn left onto ATV trail near sign warning about bear in area. Turn right off of ATV trail where overgrown seismic line intersects to the right. Walk about 100m an camera will be on your right.,Coniferous
LU01,LU01_25,3750,0.03173856300000001,0.017972347,0.00692089999999999,0.006372861,0,0.001492738,0.00723579699999999,0.014285493,0.035806313,0.038671095,0.3291803310000001,0.2824409490000001,0.055391443,0.060848673,0.113614926,0.01966819799999999,2022-06-17,NA,BB RS,LU01_25,323,OSM 03,54.692400000000006,-110.549,LU01_25,NA,Mixed forest at back of small regenerating cut block,Flat,1,617,0.5,N,3,5.5,Park on road by well pad. Walk in along edge of old cut block. Follow game trail to forested area at back of old cut block.,Broadleaf
